Ux,Uy,r,s,del,w_rl,w_rr,w_fl,w_fr
30,0,0,89.6700000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.7000000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.7300000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.7600000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.7900000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.8200000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.8500000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.8800000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.9100000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.9400000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,89.9700000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.0000000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.0300000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.0600000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.0900000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.1200000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.1500000000026,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.1800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.2100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.2400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.2700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.3000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.3300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.3600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.3900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.4200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.4500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.4800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.5100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.5400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.5700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.6000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.6300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.6600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.6900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.7200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.7500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.7800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.8100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.8400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.8700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.9000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.9300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.9600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,90.9900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.0200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.0500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.0800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.1100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.1400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.1700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.2000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.2300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.2600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.2900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.3200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.3500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.3800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.4100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.4400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.4700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.5000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.5300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.5600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.5900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.6200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.6500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.6800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.7100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.7400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.7700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.8000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.8300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.8600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.8900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.9200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.9500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,91.9800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.0100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.0400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.0700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.1000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.1300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.1600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.1900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.2200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.2500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.2800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.3100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.3400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.3700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.4000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.4300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.4600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.4900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.5200000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.5500000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.5800000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.6100000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.6400000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.6700000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.7000000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.7300000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.7600000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.7900000000027,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.8200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.8500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.8800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.9100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.9400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,92.9700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.0000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.0300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.0600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.0900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.1200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.1500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.1800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.2100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.2400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.2700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.3000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.3300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.3600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.3900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.4200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.4500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.4800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.5100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.5400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.5700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.6000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.6300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.6600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.6900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.7200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.7500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.7800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.8100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.8400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.8700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.9000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.9300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.9600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,93.9900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.0200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.0500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.0800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.1100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.1400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.1700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.2000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.2300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.2600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.2900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.3200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.3500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.3800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.4100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.4400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.4700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.5000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.5300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.5600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.5900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.6200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.6500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.6800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.7100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.7400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.7700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.8000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.8300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.8600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.8900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.9200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.9500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,94.9800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.0100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.0400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.0700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.1000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.1300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.1600000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.1900000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.2200000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.2500000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.2800000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.3100000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.3400000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.3700000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.4000000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.4300000000028,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.4600000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.4900000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.5200000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.5500000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.5800000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.6100000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.6400000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.6700000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.7000000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.7300000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.7600000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.7900000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.8200000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.8500000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.8800000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.9100000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.9400000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,95.9700000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.0000000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.0300000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.0600000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.0900000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.1200000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.1500000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.1800000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.2100000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.2400000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.2700000000029,0,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,0,0,96.3000000000029,1.97866917663941e-15,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,2.39838688077501e-16,1.90341777618554e-16,96.3300000000029,2.05768175049162e-05,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
30,2.49379917891491e-06,1.97913928125724e-06,96.3600000000029,4.12108422874259e-05,88.2352941176471,88.2352941176471,88.2352941056523,88.2352941056523
29.9999999999663,7.41089024680769e-06,5.91196674066409e-06,96.3900000000029,6.19005037765748e-05,88.2352912204101,88.235297014884,88.235291169203,88.2352969620119
29.9999999998205,1.46818828763711e-05,1.17823472788113e-05,96.4200000000029,8.26442519712281e-05,88.2352844265735,88.2353038085984,88.2352843042453,88.235303679844
29.9999999994694,2.42382306315533e-05,1.95773417301367e-05,96.4500000000027,0.000103440550106646,88.2352734020686,88.2353148325312,88.2352731754004,88.2353145909937
29.9999999988149,3.60121341853864e-05,2.92850641033249e-05,96.4800000000022,0.000124287872125537,88.2352580461466,88.2353301869759,88.2352576817448,88.2353297954368
29.9999999977578,4.99365062711037e-05,4.08939322755518e-05,96.510000000001,0.000145184701832121,88.2352383399843,88.2353498902374,88.2352378046813,88.2353493117246
29.9999999961987,6.59449582364222e-05,5.43924069420913e-05,96.5399999999988,0.000166129532634833,88.2352142936231,88.2353739317291,88.2352135546231,88.2353731297089
29.9999999940386,8.39717941402973e-05,6.97689016637385e-05,96.5699999999951,0.000187120867494319,88.235185927369,88.23540229059,88.2351849523017,88.2354012290274
29.9999999911792,0.000103952007465053,8.7011752873079e-05,96.5999999999892,0.00020815721894234,88.2351532652706,88.2354349422144,88.2351520222088,88.2354335855888
29.9999999875228,0.000125821278717278,0.000106109210888946,96.6299999999806,0.000229237109124405,88.23511633283,88.2354718605445,88.2351147902931,88.2354701738509
29.9999999829722,0.000149515973312538,0.000127049438286463,96.6599999999684,0.000250359069849791,88.2350751561969,88.2355130188775,88.2350732831489,88.2355109676226
29.9999999774311,0.000174973139532105,0.000149820510836049,96.6899999999517,0.000271521642643066,88.2350297618828,88.2355583901524,88.2350275277272,88.2355559403495
29.9999999708037,0.000202130506477787,0.000174410419333743,96.7199999999296,0.000292723378795064,88.2349801766577,88.2356079470535,88.2349775512314,88.2356050652171
29.9999999629951,0.000230926481999223,0.000200807071733881,96.7499999999011,0.000313962839412764,88.2349264275098,88.2356616620506,88.2349233810772,88.2356583151905
29.9999999539111,0.000261300150585046,0.000228998295377985,96.779999999865,0.000335238595467639,88.2348685416284,88.2357195074165,88.2348650448745,88.235715663032
29.9999999434583,0.000293191271215217,0.000258971839247464,96.80999999982,0.000356549227842559,88.2348065463947,88.2357814552365,88.2348025704184,88.2357770813101
29.999999931544,0.000326540275173934,0.000290715376214265,96.8399999997649,0.000377893327377146,88.2347404693747,88.2358474774153,88.234735985682,88.2358425424066
29.9999999180763,0.000361288263823281,0.000324216505280992,96.8699999996982,0.000399269494911581,88.2346703383136,88.2359175456825,88.234665318811,88.2359120185221
29.999999902964,0.000397377006337996,0.000359462753806993,96.8999999996184,0.000420676341328927,88.2345961811307,88.2359916315985,88.234590598118,88.235985481681
29.999999886117,0.000434748937401863,0.000396441579719212,96.929999999524,0.000442112487595894,88.2345180259137,88.2360697065592,88.2345118520777,88.2360629037371
29.9999998674456,0.000473347154866227,0.000435140373707566,96.9599999994132,0.000463576564802136,88.2344359009141,88.2361517418015,88.2344291093215,88.2361442563782
29.9999998468614,0.000513115417371172,0.00047554646140427,96.9899999992843,0.00048506721419802,88.2343498345422,88.2362377084084,88.2343423986323,88.2362295111313
29.9999998242763,0.000553998141929878,0.000517647105547616,97.0199999991355,0.000506583087230962,88.2342598553616,88.2363275773139,88.23425174894,88.2363186393678
29.9999997996035,0.000595940401476686,0.000561429508129498,97.0499999989648,0.000528122845580247,88.2341659920845,88.2364213193078,88.2341571893159,88.2364116123078
29.9999997727567,0.00063888792237941,0.000606880812526832,97.0799999987703,0.000549685161190415,88.234068273567,88.2365189050411,88.2340587489684,88.2365084010256
29.9999997436505,0.000682787081916407,0.000653988105617001,97.1099999985497,0.00057126871630318,88.2339667288039,88.2366203050308,88.2339564572375,88.2366089764543
29.9999997122005,0.000727584905718952,0.000702738419877016,97.1399999983011,0.000592872203487934,88.2338613869238,88.2367254896645,88.2338503435902,88.2367133093904
29.999999678323,0.000773229065179441,0.000753118735466418,97.169999998022,0.000614494325670811,88.2337522771849,88.2368344292053,88.2337404376157,88.2368213704991
29.9999996419351,0.000819667874825952,0.000805115982294045,97.1999999977101,0.000636133796162332,88.2336394289691,88.2369470937968,88.2336267690205,88.2369331303185
29.9999996029548,0.000866850289663705,0.000858717042068048,97.2299999973631,0.000657789338683665,88.2335228717786,88.2370634534678,88.2335093676239,88.2370485592648
29.9999995613008,0.000914725902483957,0.000913908750329985,97.2599999969784,0.000679459687391473,88.2334026352299,88.2371834781367,88.2333882633529,88.2371676276365
29.9999995168929,0.000963244941140854,0.000970677898472063,97.2899999965534,0.000701143586901385,88.2332787490502,88.2373071376166,88.2332634862379,88.2372903056193
29.9999994696514,0.0010123582657968,0.00102901123573799,97.3199999960855,0.000722839792310121,88.2331512430719,88.2374344016195,88.2331350664078,88.237416563291
29.9999994194976,0.00106201736613685,0.00108889547120731,97.349999995572,0.000744547069216206,88.2330201472287,88.2375652397612,88.2330030340856,88.2375463706253
29.9999993663536,0.00111217435855272,0.00115031727576293,97.37999999501,0.000766264193739413,88.2328854915505,88.2376996215655,88.2328674195835,88.2376796974971
29.9999993101422,0.00116278198329688,0.00121326328404224,97.4099999943967,0.000787989952538794,88.2327473061593,88.2378375164694,88.2327282532991,88.2378165136865
29.9999992507871,0.00121379360160732,0.00127772009637119,97.439999993729,0.000809723142829449,88.2326056212641,88.2379788938265,88.23258556571,88.2379567888837
29.9999991882127,0.00126516319280356,0.00134367428068173,97.469999993004,0.000831462572397933,88.2324604671573,88.2381237229123,88.2324393873701,88.2381004926928
29.9999991223442,0.00131684535135431,0.00141111237441256,97.4999999922185,0.00085320705961641,88.2323118742094,88.2382719729284,88.2322897489049,88.2382475946369
29.9999990531076,0.00136879528391754,0.00148002088639275,97.5299999913693,0.000874955433455482,88.2321598728652,88.2384236130064,88.2321366810072,88.2383980641618
29.9999989804295,0.00142096880635325,0.00155038629870856,97.5599999904532,0.000896706533495759,88.2320044936393,88.2385786122127,88.2319802144327,88.238551870641
29.9999989042376,0.00147332234070973,0.00162219506855337,97.5899999894668,0.000918459209938153,88.2318457671117,88.2387369395526,88.2318203799957,88.2387089833793
